"","userID","game","status","hours","X"
"7525",306893799,"Dota 2","play",47,0
"7526",151234988,"Dota 2","play",1406,0
"7527",151234988,"Rust","play",151,0
"7528",151234988,"DayZ","play",57,0
"7529",151234988,"The Elder Scrolls V Skyrim","play",44,0
"7530",13227098,"Counter-Strike","play",0.6,0
"7531",148773331,"Counter-Strike Global Offensive","play",79,0
"7532",148773331,"Team Fortress 2","play",65,0
"7533",148773331,"Unturned","play",42,0
"7534",153823616,"Far Cry 3","play",87,0
"7535",153823616,"BioShock Infinite","play",18.3,0
"7536",166385573,"Dota 2","play",1121,0
"7537",240948167,"Dota 2","play",310,0
"7538",240948167,"Team Fortress 2","play",0.2,0
"7539",230187829,"Football Manager 2015","play",436,0
"7540",187877855,"Unturned","play",16.2,0
"7541",187877855,"Team Fortress 2","play",8.5,0
"7542",187877855,"Robocraft","play",4.1,0
"7543",187877855,"Warframe","play",0.4,0
"7544",178789623,"Dota 2","play",1252,0
"7545",178789623,"PAYDAY 2","play",392,0
"7546",178789623,"Team Fortress 2","play",295,0
"7547",178789623,"Tom Clancy's Ghost Recon Phantoms - NA","play",8.8,0
"7548",173931686,"Dota 2","play",82,0
"7549",49724738,"Team Fortress 2","play",15.8,0
"7550",49724738,"Dota 2","play",10.5,0
"7551",49724738,"Warframe","play",6.5,0
"7552",49724738,"Left 4 Dead 2","play",4.8,0
"7553",147154527,"Dota 2","play",542,0
"7554",150968058,"Dota 2","play",1126,0
"7555",207319056,"Team Fortress 2","play",134,0
"7556",207319056,"Unturned","play",2.6,0
"7557",290573962,"Dota 2","play",8.4,0
"7558",166081897,"Dota 2","play",770,0
"7559",166081897,"Team Fortress 2","play",1.3,0
"7560",241834303,"Dota 2","play",1,0
"7561",137837203,"Counter-Strike Global Offensive","play",19.5,0
"7562",137837203,"H1Z1","play",12.2,0
"7563",137837203,"The Elder Scrolls V Skyrim","play",6.9,0
"7564",137837203,"Medieval II Total War","play",2.9,0
"7565",297059619,"Counter-Strike Global Offensive","play",97,0
"7566",297059619,"Saints Row The Third","play",16.2,0
"7567",297059619,"Dota 2","play",9.5,0
"7568",227047211,"Team Fortress 2","play",0.4,0
"7569",231945021,"Dota 2","play",21,0
"7570",204319528,"Dota 2","play",17.4,0
"7571",13873032,"Counter-Strike Source","play",197,0
"7572",154276203,"Dota 2","play",2.5,0
"7573",215727147,"Dota 2","play",0.6,0
"7574",192429833,"Team Fortress 2","play",1.7,0
"7575",165683591,"Dota 2","play",381,0
"7576",213231597,"Counter-Strike Global Offensive","play",171,0
"7577",213231597,"PAYDAY 2","play",134,0
"7578",213231597,"Left 4 Dead 2","play",9.8,0
"7579",213231597,"Warframe","play",8.8,0
"7580",213231597,"Counter-Strike Source","play",7.2,0
"7581",213231597,"Garry's Mod","play",3.8,0
"7582",213231597,"Dota 2","play",2.1,0
"7583",213231597,"Trove","play",0.7,0
"7584",213231597,"Day of Defeat Source","play",0.6,0
"7585",213231597,"Team Fortress 2","play",0.4,0
"7586",150820937,"Dota 2","play",16.1,0
"7587",46301758,"Left 4 Dead","play",99,0
"7588",46301758,"Just Cause 2","play",84,0
"7589",46301758,"Left 4 Dead 2","play",63,0
"7590",46301758,"Team Fortress 2","play",22,0
"7591",46301758,"DayZ","play",3.3,0
"7592",46301758,"Torchlight II","play",2.1,0
"7593",192627895,"Dota 2","play",131,0
"7594",161811523,"Team Fortress 2","play",347,0
"7595",161811523,"Unturned","play",156,0
"7596",206595308,"Dota 2","play",112,0
"7597",188642720,"Unturned","play",11,0
"7598",300513907,"Dota 2","play",1.4,0
"7599",302823979,"Dota 2","play",2.1,0
"7600",148631188,"Dota 2","play",269,0
"7601",148631188,"Unturned","play",0.9,0
"7602",139804310,"Dota 2","play",62,0
"7603",14153959,"Counter-Strike Global Offensive","play",16.1,0
"7604",14153959,"Counter-Strike Condition Zero","play",15.2,0
"7605",14153959,"Counter-Strike","play",2,0
"7606",153495323,"Left 4 Dead 2","play",6.1,0
"7607",103260848,"Garry's Mod","play",1759,0
"7608",103260848,"Team Fortress 2","play",1044,0
"7609",103260848,"Grand Theft Auto V","play",495,0
"7610",103260848,"War Thunder","play",282,0
"7611",103260848,"The Elder Scrolls V Skyrim","play",202,0
"7612",103260848,"Counter-Strike Global Offensive","play",172,0
"7613",103260848,"Far Cry 3","play",171,0
"7614",103260848,"Left 4 Dead 2","play",111,0
"7615",103260848,"Day of Defeat Source","play",108,0
"7616",103260848,"Portal 2","play",92,0
"7617",103260848,"PAYDAY 2","play",88,0
"7618",103260848,"METAL GEAR SOLID V THE PHANTOM PAIN","play",74,0
"7619",103260848,"Rising Storm/Red Orchestra 2 Multiplayer","play",72,0
"7620",103260848,"Counter-Strike Source","play",69,0
"7621",103260848,"Starbound","play",36,0
"7622",103260848,"Fallout New Vegas","play",35,0
"7623",103260848,"Half-Life 2","play",33,0
"7624",103260848,"Space Engineers","play",25,0
"7625",103260848,"Grand Theft Auto IV","play",12.8,0
"7626",103260848,"Battlefield Bad Company 2","play",6.3,0
"7627",103260848,"PlanetSide 2","play",2.6,0
"7628",103260848,"Half-Life 2 Deathmatch","play",1.9,0
"7629",103260848,"Unturned","play",0.9,0
"7630",219747318,"Dota 2","play",6.4,0
"7631",83123832,"Counter-Strike Condition Zero","play",441,0
"7632",83123832,"Counter-Strike","play",21,0
"7633",298144216,"Dota 2","play",27,0
"7634",106346875,"Call of Duty Modern Warfare 2","play",55,0
"7635",220235189,"Dota 2","play",70,0
"7636",220235189,"Team Fortress 2","play",0.7,0
"7637",247669967,"Dota 2","play",0.6,0
"7638",142408262,"Dota 2","play",647,0
"7639",142408262,"Warframe","play",0.2,0
"7640",261745164,"Dota 2","play",66,0
"7641",177578580,"Dota 2","play",0.8,0
"7642",162453723,"Garry's Mod","play",229,0
"7643",162453723,"Counter-Strike Global Offensive","play",171,0
"7644",162453723,"PAYDAY 2","play",128,0
"7645",162453723,"Team Fortress 2","play",21,0
"7646",162453723,"Grand Theft Auto IV","play",0.9,0
"7647",162453723,"Rust","play",0.4,0
"7648",162453723,"APB Reloaded","play",0.4,0
"7649",162453723,"Counter-Strike Source","play",0.2,0
"7650",171986932,"Dota 2","play",0.7,0
"7651",164196144,"Dota 2","play",289,0
"7652",34582304,"Call of Duty Modern Warfare 3 - Multiplayer","play",45,0
"7653",34582304,"BioShock Infinite","play",28,0
"7654",34582304,"Grand Theft Auto IV","play",26,0
"7655",34582304,"Left 4 Dead 2","play",21,0
"7656",34582304,"Left 4 Dead","play",16.3,0
"7657",34582304,"Portal 2","play",12.9,0
"7658",34582304,"Call of Duty Modern Warfare 3","play",10,0
"7659",34582304,"Team Fortress 2","play",0.4,0
"7660",185825658,"Dota 2","play",2.7,0
"7661",283558096,"Counter-Strike Global Offensive","play",3.3,0
"7662",144505477,"Dota 2","play",1.5,0
"7663",234262106,"Dota 2","play",38,0
"7664",234262106,"Robocraft","play",19.4,0
"7665",234262106,"Unturned","play",4.7,0
"7666",234262106,"Warframe","play",3.8,0
"7667",245844624,"Dota 2","play",0.8,0
"7668",149144202,"Dota 2","play",0.5,0
"7669",29239329,"The Elder Scrolls V Skyrim","play",177,0
"7670",29239329,"Sid Meier's Civilization V","play",37,0
"7671",29239329,"Deus Ex Human Revolution","play",30,0
"7672",29239329,"Mount & Blade Warband","play",29,0
"7673",29239329,"BioShock Infinite","play",12.7,0
"7674",29239329,"Torchlight II","play",12.7,0
"7675",29239329,"Portal 2","play",12.3,0
"7676",29239329,"Left 4 Dead 2","play",10.4,0
"7677",29239329,"Age of Empires II HD Edition","play",8.5,0
"7678",29239329,"Team Fortress 2","play",3.9,0
"7679",29239329,"Chivalry Medieval Warfare","play",2.7,0
"7680",29239329,"Saints Row The Third","play",1.9,0
"7681",29239329,"Counter-Strike Source","play",1.3,0
"7682",29239329,"Day of Defeat Source","play",0.3,0
"7683",29239329,"Counter-Strike","play",0.2,0
"7684",135091121,"Dota 2","play",1107,0
"7685",135091121,"Left 4 Dead 2","play",10.9,0
"7686",135091121,"Counter-Strike Global Offensive","play",1.2,0
"7687",215877085,"Robocraft","play",4.4,0
"7688",92600849,"Call of Duty Modern Warfare 3","play",215,0
"7689",190061555,"Dota 2","play",0.8,0
"7690",46585543,"Unturned","play",5.9,0
"7691",46585543,"Dota 2","play",1.2,0
"7692",27262175,"Call of Duty Modern Warfare 2 - Multiplayer","play",435,0
"7693",27262175,"Counter-Strike Global Offensive","play",167,0
"7694",27262175,"H1Z1","play",156,0
"7695",27262175,"Call of Duty Black Ops - Multiplayer","play",28,0
"7696",27262175,"Call of Duty Modern Warfare 2","play",27,0
"7697",27262175,"Call of Duty Black Ops","play",26,0
"7698",27262175,"Fallout New Vegas","play",15.2,0
"7699",27262175,"Counter-Strike Source","play",9.9,0
"7700",27262175,"Call of Duty Black Ops II - Multiplayer","play",9.1,0
"7701",27262175,"Arma 2 Operation Arrowhead","play",8,0
"7702",27262175,"Sid Meier's Civilization V","play",6.6,0
"7703",27262175,"Torchlight II","play",2.8,0
"7704",27262175,"Fallout 4","play",2.1,0
"7705",164805863,"Sid Meier's Civilization V","play",8.3,0
"7706",164805863,"Euro Truck Simulator 2","play",0.3,0
"7707",164805863,"Empire Total War","play",0.3,0
"7708",133459021,"Left 4 Dead 2","play",2.1,0
"7709",216487495,"Team Fortress 2","play",1.3,0
"7710",238808025,"AdVenture Capitalist","play",0.4,0
"7711",96167505,"Sid Meier's Civilization V","play",741,0
"7712",96167505,"Mount & Blade Warband","play",351,0
"7713",136357840,"Dota 2","play",1.4,0
"7714",63808332,"Stronghold Kingdoms","play",440,0
"7715",63808332,"Napoleon Total War","play",30,0
"7716",63808332,"Fallout New Vegas","play",0.2,0
"7717",124070622,"Killing Floor","play",59,0
"7718",124070622,"Saints Row The Third","play",2.7,0
"7719",124070622,"Left 4 Dead 2","play",0.9,0
"7720",124070622,"Dota 2","play",0.4,0
"7721",157899431,"The Elder Scrolls V Skyrim","play",92,0
"7722",157899431,"Call of Duty Ghosts - Multiplayer","play",65,0
"7723",157899431,"Counter-Strike Global Offensive","play",8.2,0
"7724",192623666,"Dota 2","play",56,0
"7725",30064076,"Counter-Strike Condition Zero","play",0.6,0
"7726",7203603,"Counter-Strike Global Offensive","play",449,0
"7727",7203603,"Rust","play",262,0
"7728",7203603,"Counter-Strike Source","play",115,0
"7729",7203603,"Call of Duty Modern Warfare 2 - Multiplayer","play",71,0
"7730",7203603,"Chivalry Medieval Warfare","play",44,0
"7731",7203603,"Call of Duty Modern Warfare 2","play",14.3,0
"7732",7203603,"Team Fortress 2","play",10.3,0
"7733",7203603,"Counter-Strike","play",7,0
"7734",7203603,"PlanetSide 2","play",1.7,0
"7735",150789931,"The Elder Scrolls V Skyrim","play",295,0
"7736",150789931,"Total War SHOGUN 2","play",158,0
"7737",150789931,"Fallout New Vegas","play",153,0
"7738",150789931,"Mount & Blade Warband","play",117,0
"7739",150789931,"Sid Meier's Civilization V","play",103,0
"7740",150789931,"PAYDAY 2","play",71,0
"7741",150789931,"Terraria","play",40,0
"7742",150789931,"7 Days to Die","play",13.1,0
"7743",150789931,"Space Engineers","play",2.6,0
"7744",150789931,"Crusader Kings II","play",1.1,0
"7745",150789931,"Age of Empires II HD Edition","play",0.1,0
"7746",235692659,"Team Fortress 2","play",152,0
"7747",235692659,"Terraria","play",68,0
"7748",235692659,"Unturned","play",50,0
"7749",235692659,"Dota 2","play",36,0
"7750",235692659,"Portal 2","play",13.1,0
"7751",235692659,"Counter-Strike Global Offensive","play",12.9,0
"7752",235692659,"PAYDAY 2","play",10.5,0
"7753",235692659,"Left 4 Dead 2","play",8.2,0
"7754",235692659,"Warframe","play",5.7,0
"7755",235692659,"Saints Row The Third","play",4.7,0
"7756",235692659,"Trove","play",2.1,0
"7757",235692659,"Clicker Heroes","play",1.2,0
"7758",235692659,"The Binding of Isaac","play",0.4,0
"7759",136953993,"Dota 2","play",0.3,0
"7760",95819457,"Dungeon Defenders","play",5.5,0
"7761",117402082,"Path of Exile","play",6.6,0
"7762",117402082,"Dota 2","play",2.4,0
"7763",93034535,"Call of Duty Modern Warfare 3 - Multiplayer","play",25,0
"7764",93034535,"Call of Duty Modern Warfare 3","play",8.1,0
"7765",200524998,"Path of Exile","play",75,0
"7766",200524998,"Chivalry Medieval Warfare","play",41,0
"7767",200524998,"Garry's Mod","play",1.6,0
"7768",266278004,"Team Fortress 2","play",31,0
"7769",66357156,"Half-Life 2","play",27,0
"7770",66357156,"Team Fortress 2","play",7.6,0
"7771",193539193,"Dota 2","play",1,0
"7772",36611463,"Counter-Strike Source","play",25,0
"7773",36611463,"Counter-Strike","play",1.7,0
"7774",159524722,"Dota 2","play",34,0
"7775",159524722,"Left 4 Dead 2","play",2.1,0
"7776",159524722,"Team Fortress 2","play",0.8,0
"7777",159524722,"War Thunder","play",0.4,0
"7778",166234928,"Dota 2","play",856,0
"7779",239413586,"ARK Survival Evolved","play",153,0
"7780",239413586,"Counter-Strike Global Offensive","play",49,0
"7781",239413586,"Total War ROME II - Emperor Edition","play",6.4,0
"7782",239413586,"Left 4 Dead 2","play",5.3,0
"7783",239413586,"7 Days to Die","play",5.2,0
"7784",169183481,"Team Fortress 2","play",0.1,0
"7785",169688576,"The Elder Scrolls V Skyrim","play",0.1,0
"7786",18036199,"Counter-Strike Source","play",269,0
"7787",18036199,"Left 4 Dead 2","play",29,0
"7788",18036199,"DC Universe Online","play",1.7,0
"7789",297690673,"Unturned","play",26,0
"7790",297690673,"Counter-Strike Condition Zero","play",8.7,0
"7791",297690673,"Counter-Strike","play",0.1,0
"7792",227535595,"Dota 2","play",2.1,0
"7793",189957616,"Team Fortress 2","play",0.8,0
"7794",100267049,"Sid Meier's Civilization V","play",15.2,0
"7795",153545980,"Dota 2","play",0.5,0
"7796",74716918,"Fallout New Vegas","play",173,0
"7797",74709077,"Call of Duty Black Ops","play",10.2,0
"7798",217770237,"Dota 2","play",1.8,0
"7799",169576959,"Dota 2","play",0.3,0
"7800",66464409,"Fallout 4","play",38,0
"7801",66464409,"Empire Total War","play",1.6,0
"7802",66464409,"DayZ","play",1.1,0
"7803",66464409,"Age of Empires II HD Edition","play",0.3,0
"7804",66464409,"Arma 2 Operation Arrowhead","play",0.2,0
"7805",7585698,"Counter-Strike","play",0.5,0
"7806",277984366,"Unturned","play",13.5,0
"7807",277984366,"Trove","play",0.6,0
"7808",193058986,"Unturned","play",1.9,0
"7809",106042595,"Garry's Mod","play",64,0
"7810",106042595,"Dota 2","play",15.2,0
"7811",106042595,"Team Fortress 2","play",12.4,0
"7812",33013552,"Battlefield Bad Company 2","play",86,0
"7813",33013552,"Sid Meier's Civilization V","play",46,0
"7814",33013552,"Terraria","play",27,0
"7815",33013552,"Portal 2","play",27,0
"7816",33013552,"Dota 2","play",24,0
"7817",33013552,"Left 4 Dead 2","play",13.4,0
"7818",33013552,"Team Fortress 2","play",7.8,0
"7819",33013552,"Starbound","play",7.6,0
"7820",33013552,"Don't Starve","play",7.4,0
"7821",33013552,"BioShock Infinite","play",6.3,0
"7822",33013552,"Euro Truck Simulator 2","play",6.2,0
"7823",33013552,"Chivalry Medieval Warfare","play",6.1,0
"7824",33013552,"Crusader Kings II","play",5.2,0
"7825",33013552,"The Elder Scrolls V Skyrim","play",5,0
"7826",33013552,"Rising Storm/Red Orchestra 2 Multiplayer","play",4.2,0
"7827",33013552,"Dark Souls Prepare to Die Edition","play",3.7,0
"7828",33013552,"Counter-Strike Source","play",3.7,0
"7829",33013552,"XCOM Enemy Unknown","play",2.5,0
"7830",33013552,"Torchlight II","play",2.5,0
"7831",33013552,"Deus Ex Human Revolution","play",1.7,0
"7832",33013552,"Counter-Strike Global Offensive","play",1.2,0
"7833",33013552,"DC Universe Online","play",1.2,0
"7834",33013552,"Garry's Mod","play",0.8,0
"7835",33013552,"Total War SHOGUN 2","play",0.4,0
"7836",33013552,"Tom Clancy's Ghost Recon Phantoms - NA","play",0.3,0
"7837",33013552,"Arma 2 Operation Arrowhead","play",0.3,0
"7838",33013552,"The Binding of Isaac","play",0.3,0
"7839",33013552,"Age of Empires II HD Edition","play",0.2,0
"7840",43684632,"Counter-Strike Global Offensive","play",3626,0
"7841",43684632,"Football Manager 2015","play",997,0
"7842",43684632,"Football Manager 2012","play",665,0
"7843",43684632,"Football Manager 2013","play",622,0
"7844",43684632,"Football Manager 2014","play",522,0
"7845",43684632,"AdVenture Capitalist","play",344,0
"7846",43684632,"Counter-Strike Source","play",224,0
"7847",43684632,"The Elder Scrolls V Skyrim","play",208,0
"7848",43684632,"Dungeon Defenders","play",186,0
"7849",43684632,"Clicker Heroes","play",113,0
"7850",43684632,"Total War ROME II - Emperor Edition","play",96,0
"7851",43684632,"METAL GEAR SOLID V THE PHANTOM PAIN","play",95,0
"7852",43684632,"Mount & Blade Warband","play",79,0
"7853",43684632,"Star Trek Online","play",78,0
"7854",43684632,"Team Fortress 2","play",66,0
"7855",43684632,"Arma 2 Operation Arrowhead","play",57,0
"7856",43684632,"Killing Floor","play",40,0
"7857",43684632,"Total War SHOGUN 2","play",31,0
"7858",43684632,"Fallout 4","play",27,0
"7859",43684632,"PAYDAY 2","play",24,0
"7860",43684632,"Rust","play",22,0
"7861",43684632,"Saints Row The Third","play",19.7,0
"7862",43684632,"Grand Theft Auto IV","play",18.7,0
"7863",43684632,"Empire Total War","play",18.1,0
"7864",43684632,"Grand Theft Auto V","play",18,0
"7865",43684632,"Just Cause 2","play",17.8,0
"7866",43684632,"Arma 3","play",17.4,0
"7867",43684632,"Age of Empires II HD Edition","play",12.3,0
"7868",43684632,"Counter-Strike","play",8.3,0
"7869",43684632,"DayZ","play",7.3,0
"7870",43684632,"H1Z1","play",4.8,0
"7871",43684632,"Fallout New Vegas","play",4.8,0
"7872",43684632,"7 Days to Die","play",4.4,0
"7873",43684632,"The Witcher 3 Wild Hunt","play",2.6,0
"7874",43684632,"Day of Defeat Source","play",2.1,0
"7875",43684632,"Counter-Strike Condition Zero","play",2,0
"7876",43684632,"Chivalry Medieval Warfare","play",0.9,0
"7877",43684632,"Euro Truck Simulator 2","play",0.7,0
"7878",43684632,"Half-Life 2 Deathmatch","play",0.5,0
"7879",43684632,"Dota 2","play",0.4,0
"7880",43684632,"ARK Survival Evolved","play",0.2,0
"7881",57271785,"Counter-Strike","play",1201,0
"7882",57271785,"Counter-Strike Source","play",4.9,0
"7883",57271785,"Counter-Strike Condition Zero","play",1.1,0
"7884",238481802,"Dota 2","play",4.8,0
"7885",121168851,"Dota 2","play",69,0
"7886",292710310,"Dota 2","play",0.2,0
"7887",48984158,"Dota 2","play",2458,0
"7888",48984158,"The Elder Scrolls V Skyrim","play",232,0
"7889",48984158,"Grand Theft Auto V","play",57,0
"7890",48984158,"Clicker Heroes","play",27,0
"7891",48984158,"XCOM Enemy Unknown","play",20,0
"7892",48984158,"Terraria","play",18.9,0
"7893",48984158,"Half-Life 2","play",11.2,0
"7894",48984158,"Sid Meier's Civilization V","play",9.5,0
"7895",48984158,"Warframe","play",7.2,0
"7896",48984158,"Counter-Strike Global Offensive","play",4.2,0
"7897",48984158,"Left 4 Dead","play",2.2,0
"7898",48984158,"Grand Theft Auto IV","play",2,0
"7899",48984158,"Space Engineers","play",1.9,0
"7900",48984158,"DC Universe Online","play",1.5,0
"7901",48984158,"Day of Defeat Source","play",1.3,0
"7902",48984158,"Left 4 Dead 2","play",1.3,0
"7903",48984158,"Team Fortress 2","play",1.2,0
"7904",48984158,"Half-Life 2 Deathmatch","play",0.5,0
"7905",48984158,"Portal 2","play",0.3,0
"7906",197328486,"The Elder Scrolls V Skyrim","play",11.6,0
"7907",167153680,"Dota 2","play",195,0
"7908",76767,"Counter-Strike","play",365,0
"7909",76767,"Call of Duty Modern Warfare 2 - Multiplayer","play",165,0
"7910",76767,"Call of Duty Modern Warfare 2","play",65,0
"7911",76767,"Counter-Strike Source","play",25,0
"7912",76767,"Call of Duty Black Ops","play",22,0
"7913",76767,"Call of Duty Modern Warfare 3","play",15.9,0
"7914",76767,"Portal 2","play",15,0
"7915",76767,"Age of Empires II HD Edition","play",13.1,0
"7916",76767,"Call of Duty Black Ops - Multiplayer","play",12.5,0
"7917",76767,"Call of Duty Modern Warfare 3 - Multiplayer","play",9.7,0
"7918",76767,"Counter-Strike Global Offensive","play",3.5,0
"7919",3498717,"Counter-Strike Source","play",0.2,0
"7920",196435579,"Dota 2","play",2.1,0
"7921",10515535,"Counter-Strike Source","play",0.1,0
"7922",152497084,"Counter-Strike Global Offensive","play",845,0
"7923",152497084,"Grand Theft Auto V","play",35,0
"7924",152497084,"Dota 2","play",17.1,0
"7925",152497084,"Left 4 Dead 2","play",8.9,0
"7926",152497084,"The Elder Scrolls V Skyrim","play",3.4,0
"7927",152497084,"H1Z1","play",1.2,0
"7928",152497084,"Left 4 Dead","play",0.8,0
"7929",107346769,"Terraria","play",7.4,0
"7930",107346769,"Team Fortress 2","play",1.7,0
"7931",149384813,"Dota 2","play",6.9,0
"7932",158620881,"Dota 2","play",92,0
"7933",158620881,"Grand Theft Auto V","play",18.6,0
"7934",158620881,"Robocraft","play",3.7,0
"7935",158620881,"Unturned","play",0.1,0
"7936",108241539,"Team Fortress 2","play",0.8,0
"7937",224594322,"Dota 2","play",0.6,0
"7938",106066141,"The Elder Scrolls V Skyrim","play",7.5,0
"7939",94269421,"The Elder Scrolls V Skyrim","play",225,0
"7940",94269421,"PlanetSide 2","play",50,0
"7941",94269421,"Borderlands 2","play",47,0
"7942",94269421,"AdVenture Capitalist","play",42,0
"7943",94269421,"BioShock Infinite","play",19,0
"7944",94269421,"Fallout New Vegas","play",11,0
"7945",94269421,"Fallout 4","play",10.1,0
"7946",94269421,"Portal 2","play",8.3,0
"7947",94269421,"PAYDAY 2","play",7.5,0
"7948",94269421,"Sid Meier's Civilization V","play",7.5,0
"7949",94269421,"Terraria","play",3,0
"7950",94269421,"Warframe","play",1.5,0
"7951",94269421,"Deus Ex Human Revolution","play",1.5,0
"7952",153428440,"Football Manager 2013","play",110,0
"7953",174033209,"Counter-Strike Global Offensive","play",78,0
"7954",174033209,"Left 4 Dead 2","play",12,0
"7955",228045441,"Unturned","play",4.1,0
"7956",287122626,"Dota 2","play",3.4,0
"7957",181070203,"Unturned","play",19.6,0
"7958",181070203,"War Thunder","play",10,0
"7959",181070203,"Team Fortress 2","play",0.8,0
"7960",177362386,"Team Fortress 2","play",2.7,0
"7961",234150209,"Dota 2","play",0.6,0
"7962",255408941,"Dota 2","play",0.1,0
"7963",15382030,"Half-Life 2","play",18.8,0
"7964",148546383,"Dota 2","play",116,0
"7965",217574533,"Unturned","play",2.3,0
"7966",241742834,"Dota 2","play",4.3,0
"7967",181549899,"Garry's Mod","play",1.9,0
"7968",307704705,"Dota 2","play",3.2,0
"7969",137939290,"Dota 2","play",50,0
"7970",201022896,"PAYDAY 2","play",415,0
"7971",201022896,"Team Fortress 2","play",189,0
"7972",201022896,"Counter-Strike Global Offensive","play",1,0
"7973",201022896,"Dota 2","play",0.3,0
"7974",58316550,"Counter-Strike Source","play",39,0
"7975",58316550,"Day of Defeat Source","play",0.3,0
"7976",58316550,"Half-Life 2 Deathmatch","play",0.2,0
"7977",122798021,"Dota 2","play",1001,0
"7978",122798021,"Rust","play",82,0
"7979",122798021,"Counter-Strike Global Offensive","play",52,0
"7980",122798021,"The Elder Scrolls V Skyrim","play",35,0
"7981",122798021,"Left 4 Dead","play",5.7,0
"7982",122798021,"Left 4 Dead 2","play",2.5,0
"7983",122798021,"Terraria","play",2.1,0
"7984",122798021,"Team Fortress 2","play",1,0
"7985",122798021,"Napoleon Total War","play",0.1,0
"7986",213022303,"H1Z1","play",6.7,0
"7987",213022303,"The Elder Scrolls V Skyrim","play",1.3,0
"7988",213022303,"Portal 2","play",0.4,0
"7989",61289147,"Left 4 Dead 2","play",8.5,0
"7990",282676810,"Unturned","play",3.3,0
"7991",106901665,"Left 4 Dead 2","play",2.8,0
"7992",189827182,"Dota 2","play",1,0
"7993",72971410,"Day of Defeat Source","play",0.4,0
"7994",193202632,"Unturned","play",3.3,0
"7995",215255305,"Dota 2","play",3.8,0
"7996",84318201,"Team Fortress 2","play",27,0
"7997",84318201,"DC Universe Online","play",16.1,0
"7998",84318201,"Age of Empires II HD Edition","play",11.6,0
"7999",33706322,"Dark Souls Prepare to Die Edition","play",44,0
"8000",33706322,"Fallout New Vegas","play",18.3,0
"8001",33706322,"The Elder Scrolls V Skyrim","play",6.8,0
"8002",33706322,"Portal 2","play",3.1,0
"8003",33706322,"Saints Row The Third","play",2,0
"8004",33706322,"Left 4 Dead 2","play",2,0
"8005",33706322,"Team Fortress 2","play",1.9,0
"8006",33706322,"Half-Life 2","play",1.3,0
"8007",33706322,"Borderlands","play",0.5,0
"8008",33706322,"Rising Storm/Red Orchestra 2 Multiplayer","play",0.3,0
"8009",33706322,"Warhammer 40,000 Dawn of War II","play",0.1,0
"8010",274581452,"Team Fortress 2","play",7,0
"8011",138918389,"Dota 2","play",153,0
"8012",100057229,"The Elder Scrolls V Skyrim","play",19.3,0
"8013",100057229,"Chivalry Medieval Warfare","play",8.6,0
"8014",263171804,"Team Fortress 2","play",4.4,0
"8015",31764594,"Counter-Strike Source","play",5.7,0
"8016",246970452,"Dota 2","play",0.2,0
"8017",250054424,"Euro Truck Simulator 2","play",2.5,0
"8018",199594907,"Dota 2","play",0.5,0
"8019",121808566,"Team Fortress 2","play",3.3,0
"8020",285543474,"Dota 2","play",2.2,0
"8021",297455922,"Dota 2","play",7.1,0
"8022",95531306,"The Elder Scrolls V Skyrim","play",222,0
"8023",95531306,"Borderlands 2","play",62,0
"8024",95531306,"Dota 2","play",11.1,0
"8025",301047544,"Dota 2","play",0.8,0
"8026",217611749,"PlanetSide 2","play",0.2,0
"8027",151038065,"Dota 2","play",225,0
"8028",136788043,"Dota 2","play",17.5,0
"8029",153144971,"Terraria","play",991,0
"8030",153144971,"Counter-Strike Global Offensive","play",15.5,0
"8031",153144971,"Portal 2","play",6.7,0
"8032",7163917,"Left 4 Dead 2","play",33,0
"8033",7163917,"Team Fortress 2","play",8.5,0
"8034",7163917,"Half-Life 2","play",2.8,0
"8035",102552233,"The Elder Scrolls V Skyrim","play",66,0
"8036",102552233,"Sid Meier's Civilization V","play",19,0
"8037",193486352,"Neverwinter","play",4.1,0
"8038",193486352,"Warframe","play",1.7,0
"8039",193486352,"Path of Exile","play",0.7,0
"8040",193486352,"Unturned","play",0.2,0
"8041",152552195,"Dota 2","play",8.9,0
"8042",225773581,"Dota 2","play",0.8,0
"8043",221134306,"Dota 2","play",796,0
"8044",226260133,"Robocraft","play",0.9,0
"8045",244563268,"Football Manager 2015","play",132,0
"8046",256436660,"Team Fortress 2","play",0.8,0
"8047",178389754,"Dota 2","play",0.7,0
"8048",5689496,"Counter-Strike Source","play",9.9,0
"8049",130742617,"Dota 2","play",3.9,0
"8050",147810275,"Dota 2","play",1.4,0
"8051",209626174,"The Elder Scrolls V Skyrim","play",33,0
"8052",226095163,"Dota 2","play",7.6,0
"8053",299821244,"Dota 2","play",0.5,0
"8054",166823535,"Football Manager 2014","play",202,0
"8055",50769696,"Football Manager 2011","play",264,0
"8056",50769696,"Football Manager 2012","play",263,0
"8057",50769696,"Football Manager 2013","play",233,0
"8058",50769696,"Football Manager 2014","play",229,0
"8059",50769696,"Football Manager 2010","play",229,0
"8060",50769696,"Football Manager 2015","play",183,0
"8061",50769696,"Football Manager 2009","play",137,0
"8062",50769696,"Sid Meier's Civilization V","play",37,0
"8063",50769696,"AdVenture Capitalist","play",1.8,0
"8064",50769696,"Garry's Mod","play",0.3,0
"8065",183617329,"Dota 2","play",2.5,0
"8066",155277811,"Call of Duty Black Ops II - Multiplayer","play",33,0
